stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1970324837184877,,Buette,43.6504,1.34128,1,,
1970324837184879,,Eglise Lardenne,43.591,1.38376,1,,
1970324837184880,,Foyer Rural Mondonville,43.6702,1.28884,1,,
1970324837184881,,Catala,43.5904,1.38032,1,,
1970324837184882,,Poutier,43.5913,1.37777,1,,
1970324837184883,,Salinié,43.5932,1.37995,1,,
1970324837184884,,République,43.6834,1.31994,1,,
1970324837184886,,Ecole Police et Cadastre,43.5949,1.38209,1,,
1970324837184889,,Saint Exupéry,43.5885,1.35944,1,,
1970324837184892,,Esquirol,43.6004,1.44432,1,,
1970324837184893,,Ecole Récébédou,43.5388,1.40842,1,,
1970324837184895,,Eisenhower,43.5582,1.4015,1,,
1970324837184896,,Place Bouillère,43.5667,1.39396,1,,
1970324837184897,,Pont Neuf,43.5995,1.44097,1,,
1970324837184899,,Salengro,43.5415,1.41115,1,,
1970324837184900,,Cité Scolaire Rive Gauche,43.5843,1.39941,1,,
1970324837184901,,Mesplé,43.5702,1.38652,1,,
1970324837184902,,Centre commercial Beauzelle,43.6701,1.36922,1,,
1970324837184903,,Annonciation,43.6793,1.36731,1,,
1970324837184904,,Mairie Seilh,43.6951,1.35296,1,,
1970324837184905,,Le Lac Reynerie,43.5674,1.40408,1,,
1970324837184906,,Cité du Parc,43.5685,1.40794,1,,
1970324837184907,,Kiev,43.5705,1.40862,1,,
1970324837184908,,Babinet,43.5725,1.40733,1,,
1970324837184909,,Garric Stade,43.6186,1.40815,1,,
1970324837184910,,Achiary,43.6009,1.47416,1,,
1970324837184913,,Rixens,43.6269,1.45333,1,,
1970324837184915,,Arsenal,43.6056,1.43366,1,,
1970324837184916,,Ponts Jumeaux,43.61,1.42074,1,,
1970324837184917,,Atlanta,43.6428,1.46763,1,,
1970324837184918,,"L'Union Somport",43.6551,1.48218,1,,
1970324837184919,,Montcalm,43.6534,1.48456,1,,
1970324837184920,,Bayonne,43.6498,1.47177,1,,
1970324837184921,,Caunes,43.6404,1.46951,1,,
1970324837184922,,Ohnet,43.6386,1.47126,1,,
1970324837184923,,Vasseur,43.6357,1.47301,1,,
1970324837184924,,Cambard,43.6294,1.47637,1,,
1970324837184929,,"L'Union Malbou",43.6615,1.48366,1,,
1970324837184932,,"Jeanne d'Arc",43.6089,1.44586,1,,
1970324837184934,,Théodore de Banville,43.6406,1.4663,1,,
1970324837184935,,"Saint Jean Clinique de l'Union",43.6507,1.50966,1,,
1970324837184936,,Saint Jean Lestang,43.6708,1.50042,1,,
1970324837184939,,Rouffiac-Tolosan,43.6728,1.52662,1,,
1970324837184940,,Saint Geniès,43.6832,1.48546,1,,
1970324837184941,,Lapeyrouse,43.695,1.51617,1,,
1970324837184942,,Montvert,43.6837,1.55262,1,,
1970324837184946,,Ader,43.6933,1.35454,1,,
1970324837184947,,Grand Rond,43.5952,1.4532,1,,
1970324837184950,,Conseil Régional,43.5886,1.44003,1,,
1970324837184951,,Lardenne Barigoude,43.5899,1.37373,1,,
1970324837184954,,Colombette,43.6059,1.45648,1,,
1970324837184955,,Guilhemery,43.6027,1.45683,1,,
1970324837184956,,Pont Matabiau,43.6138,1.45051,1,,
1970324837184957,,Amat Massot,43.6257,1.43901,1,,
1970324837184958,,Trois Cocus,43.6384,1.44411,1,,
1970324837184959,,Les Sables,43.655,1.44586,1,,
1970324837184970,,Lumière,43.6594,1.45124,1,,
1970324837184971,,Van Dyck,43.6403,1.43984,1,,
1970324837184973,,Launaguet Palanque,43.66,1.44846,1,,
1970324837184974,,Eglise Minimes,43.6184,1.43676,1,,
1970324837184975,,Mairie Launaguet,43.6739,1.45583,1,,
1970324837184976,,Pechbonnieu Mairie,43.7032,1.46686,1,,
1970324837184977,,Marigny,43.6961,1.47892,1,,
1970324837184978,,Montberon,43.7181,1.48196,1,,
1970324837184981,,Lapin,43.6519,1.43257,1,,
1970324837184982,,Mairie Aucamville,43.6681,1.42911,1,,
1970324837184983,,Mairie Castelginest,43.6935,1.42882,1,,
1970324837184984,,Gratentour Gravette,43.7154,1.4203,1,,
1970324837184985,,Castelginest Buffebiau,43.6856,1.44671,1,,
1970324837184986,,Mairie Saint Alban,43.6932,1.41334,1,,
1970324837184987,,Bruguières,43.7218,1.41129,1,,
1970324837184988,,Fenouillet Croix,43.6845,1.38193,1,,
1970324837184989,,République,43.6978,1.37433,1,,
1970324837184990,,Lespinasse Viguerie,43.714,1.39154,1,,
1970324837184991,,Beauté,43.7101,1.37006,1,,
1970324837184992,,Place Georges Brassens,43.6483,1.37579,1,,
1970324837184995,,Cours Dillon,43.5987,1.43676,1,,
1970324837185002,,Jolimont,43.6154,1.46373,1,,
1970324837185007,,Fontaine Lestang,43.5877,1.41856,1,,
1970324837185008,,Mermoz,43.5835,1.41526,1,,
1970324837185009,,Mirail-Université,43.5745,1.40195,1,,
1970324837185010,,Reynerie,43.5709,1.40203,1,,
1970324837185011,,Bellefontaine,43.5658,1.39933,1,,
1970324837185012,,Université Paul Sabatier,43.5606,1.46318,1,,
1970324837185015,,Portet H. Boucher,43.5147,1.38767,1,,
1970324837185016,,Espace Garonne,43.6993,1.37194,1,,
1970324837185017,,Carmes,43.5982,1.44552,1,,
1970324837185018,,Mairie La Salvetat,43.5781,1.27267,1,,
1970324837185029,,Héraclès,43.6082,1.42867,1,,
1970324837185045,,Arnaud Bernard,43.6116,1.43875,1,,
1970324837185046,,Barrière de Paris,43.6265,1.43369,1,,
1970324837185047,,Centre Commercial Fenouillet,43.6874,1.40394,1,,
1970324837185060,,Plaisance Accueil,43.5648,1.29737,1,,
1970324837185061,,Plaisance Monestié,43.563,1.29119,1,,
1970324837185065,,Taure,43.5833,1.27811,1,,
1970324837185068,,Brax le Château,43.6169,1.2403,1,,
1970324837185071,,Stade,43.6152,1.27625,1,,
1970324837185072,,Basilique,43.6178,1.2833,1,,
1970324837185074,,Lycée International,43.6123,1.31031,1,,
1970324837185075,,Bascule,43.6087,1.34075,1,,
1970324837185077,,Niel,43.4605,1.32477,1,,
1970324837185078,,Muret Lycée,43.4543,1.33017,1,,
1970324837185081,,Roquettes Eglise,43.4997,1.36492,1,,
1970324837185082,,Roques Acacias,43.5017,1.36162,1,,
1970324837185085,,Pinsaguel Tilleuls,43.4998,1.39493,1,,
1970324837185088,,Rond-Point Langlade,43.5668,1.42501,1,,
1970324837185091,,Eglise Escalquens,43.5177,1.56137,1,,
1970324837185123,,Centre commercial Portet - Entrée 1,43.532,1.4054,1,,
1970324837185136,,Colomiers Relais Bus,43.6101,1.32857,1,,
1970324837185141,,Mairie Ramonville,43.5456,1.47506,1,,
1970324837185142,,Grand Chemin,43.5279,1.49,1,,
1970324837185143,,Mairie Castanet,43.5168,1.49807,1,,
1970324837185144,,Le Merlet,43.5042,1.5099,1,,
1970324837185145,,Rodoloze,43.4951,1.52042,1,,
1970324837185146,,Les Violettes,43.4868,1.5316,1,,
1970324837185147,,Mairie Donneville,43.4741,1.5502,1,,
1970324837185149,,Ourmets,43.4418,1.59902,1,,
1970324837185158,,Gare SNCF Montrabé,43.6446,1.52434,1,,
1970324837185192,,Mairie Saint Jean,43.6652,1.50476,1,,
1970324837185193,,Castelmaurou Mairie,43.678,1.53216,1,,
1970324837185229,,Croix de Pierre,43.5849,1.42774,1,,
1970324837185233,,Les Chênes,43.5847,1.34468,1,,
1970324837185244,,Hôpital Purpan,43.6074,1.3977,1,,
1970324837185245,,Sentenac,43.6087,1.37964,1,,
1970324837185251,,Cantal,43.6113,1.33723,1,,
1970324837185261,,En Sigal,43.6053,1.32647,1,,
1970324837185268,,Bd Victor Hugo,43.6173,1.31909,1,,
1970324837185278,,Saint Orens Eglise,43.5523,1.54183,1,,
1970324837185279,,Saint Orens Lycée,43.5409,1.54807,1,,
1970324837185292,,Montaudran Gare SNCF,43.5729,1.47931,1,,
1970324837185293,,Labège Innopole Gare SNCF,43.5479,1.5137,1,,
1970324837185294,,Gare de Labège,43.5316,1.53321,1,,
1970324837185295,,Gare SNCF Escalquens,43.5179,1.54204,1,,
1970324837185296,,Les Canavères,43.4818,1.57213,1,,
1970324837185297,,Gare SNCF Baziège,43.4535,1.62103,1,,
1970324837185306,,Ecole Baziège,43.4536,1.61304,1,,
1970324837185309,,Village Montlaur,43.4888,1.56915,1,,
1970324837185312,,Trois Fours,43.5868,1.4616,1,,
1970324837185314,,Escalquens La Caprice,43.5316,1.5522,1,,
1970324837185315,,Montaudran,43.5712,1.49847,1,,
1970324837185316,,Labège Couder,43.5423,1.53255,1,,
1970324837185348,,Récollets Daste,43.5839,1.44288,1,,
1970324837185349,,Mairie Lacroix-Falgarde,43.5007,1.41034,1,,
1970324837185350,,Colomière,43.4941,1.42033,1,,
1970324837185351,,Ecole Aureville,43.4809,1.45377,1,,
1970324837185352,,Labastide Falgarde,43.4954,1.44333,1,,
1970324837185353,,Amouroux,43.6299,1.46651,1,,
1970324837185355,,Pouvourville,43.5468,1.45313,1,,
1970324837185356,,Gleyze-Vieille,43.5469,1.46593,1,,
1970324837185357,,Faculté de Pharmacie,43.5678,1.46437,1,,
1970324837185358,,Leclerc,43.6093,1.43189,1,,
1970324837185359,,Complexe Agricole,43.5343,1.48471,1,,
1970324837185360,,Auzeville Eglise,43.5263,1.48653,1,,
1970324837185361,,Les Genêts,43.5233,1.50333,1,,
1970324837185362,,"Cité de l'Hers",43.5963,1.4842,1,,
1970324837185363,,Entiore,43.5797,1.51055,1,,
1970324837185364,,Lauragais,43.5866,1.53401,1,,
1970324837185365,,Mairie Flourens,43.5946,1.5619,1,,
1970324837185366,,Eglise Drémil,43.5968,1.60208,1,,
1970324837185367,,Eglise Balma,43.6099,1.49802,1,,
1970324837185368,,Balma Lasbordes,43.5963,1.506,1,,
1970324837185369,,Saliège,43.6061,1.49224,1,,
1970324837185370,,Balma La Coste,43.6191,1.51667,1,,
1970324837185371,,Vieux Village,43.6145,1.58029,1,,
1970324837185372,,Pin Balma Mairie,43.6278,1.53319,1,,
1970324837185373,,Lespinet Struxiano,43.5791,1.46779,1,,
1970324837185374,,Ramonville Port Sud,43.5431,1.49025,1,,
1970324837185375,,Mairie Cugnaux,43.5375,1.34474,1,,
1970324837185376,,Rossignols,43.5209,1.33831,1,,
1970324837185377,,Seysses Gay,43.4948,1.30673,1,,
1970324837185378,,Résistance,43.5436,1.3438,1,,
1970324837185379,,Espace Pagnol,43.5286,1.33089,1,,
1970324837185381,,Etats-Unis Fondeyre,43.6432,1.42804,1,,
1970324837185382,,"Place de l'Indépendance",43.5965,1.48911,1,,
1970324837185484,,René Valmy,43.559,1.39837,1,,
1970324837185485,,Perpignan,43.5563,1.40096,1,,
1970324837185486,,Thibaud,43.555,1.40356,1,,
1970324837185487,,Sirven,43.5526,1.40339,1,,
1970324837185488,,Labouche,43.5506,1.40155,1,,
1970324837185491,,Mayer,43.5435,1.39451,1,,
1970324837185492,,Saudrune,43.5416,1.39086,1,,
1970324837185493,,ZI de Courties,43.5353,1.38772,1,,
1970324837185494,,Courties,43.5324,1.38641,1,,
1970324837185495,,ZI Bois Vert N°1,43.5318,1.38263,1,,
1970324837185496,,ZI Bois Vert N°2,43.5303,1.38079,1,,
1970324837185497,,ZI Bois Vert N°3,43.5289,1.37957,1,,
1970324837185499,,Cerisiers,43.5276,1.37725,1,,
1970324837185501,,Quart,43.5241,1.38445,1,,
1970324837185502,,Palarin,43.5249,1.38746,1,,
1970324837185503,,Roussimort,43.5547,1.39907,1,,
1970324837185504,,Vouet,43.5527,1.3967,1,,
1970324837185505,,Alcatel,43.55,1.39291,1,,
1970324837185506,,Candie,43.5477,1.39005,1,,
1970324837185507,,1er RTP,43.5451,1.3856,1,,
1970324837185516,,Claire Fontaine,43.5401,1.4098,1,,
1970324837185517,,Palanques,43.535,1.40445,1,,
1970324837185518,,Stade,43.5287,1.40693,1,,
1970324837185519,,Occitanie,43.5252,1.40872,1,,
1970324837185520,,Commerce,43.524,1.40716,1,,
1970324837185521,,Bosquets,43.5232,1.4051,1,,
1970324837185522,,Eglise de Portet,43.5224,1.4078,1,,
1970324837185523,,Crouzettes,43.5211,1.40565,1,,
1970324837185524,,Désiré,43.5219,1.40425,1,,
1970324837185525,,Poste de Portet,43.5206,1.40191,1,,
1970324837185526,,"Boulevard de l'Europe",43.5304,1.404,1,,
1970324837185527,,Mairie Portet,43.5206,1.40027,1,,
1970324837185528,,Ateliers Municipaux,43.5209,1.3977,1,,
1970324837185529,,Gauguin,43.5192,1.39632,1,,
1970324837185530,,Clémenceau,43.5163,1.3939,1,,
1970324837185531,,Voie Impériale,43.5148,1.3927,1,,
1970324837185532,,Lotissement Impérial,43.5135,1.38951,1,,
1970324837185541,,François Verdier,43.6008,1.45166,1,,
1970324837185542,,Quartier Général,43.598,1.45215,1,,
1970324837185543,,Fer à Cheval,43.5932,1.43461,1,,
1970324837185544,,Douzans,43.4682,1.32849,1,,
1970324837185545,,Barrière de Muret,43.579,1.42347,1,,
1970324837185546,,Vincent Auriol,43.4703,1.33017,1,,
1970324837185565,,Pérignon,43.6006,1.4642,1,,
1970324837185566,,Crampel,43.5882,1.45911,1,,
1970324837185567,,Courrège,43.5841,1.46937,1,,
1970324837185568,,Crouzet,43.5371,1.5594,1,,
1970324837185569,,Centre,43.5214,1.58948,1,,
1970324837185570,,La Douce,43.4907,1.64311,1,,
1970324837185571,,Mairie Labastide Beauvoir,43.4821,1.66636,1,,
1970324837185572,,En Blanc,43.4804,1.69025,1,,
1970324837185575,,Montauriol,43.5867,1.57902,1,,
1970324837185596,,Parc de Campagne,43.5628,1.31197,1,,
1970324837185602,,Guillaumet,43.6163,1.47318,1,,
1970324837185603,,Roseraie,43.6196,1.46939,1,,
1970324837185612,,Balma-Gramont,43.6285,1.48252,1,,
1970324837185896,,Doumergue,43.6212,1.46923,1,,
1970324837185897,,Place Bet,43.6234,1.46737,1,,
1970324837185898,,Michoun,43.6244,1.4661,1,,
1970324837185899,,Eglise Saint André,43.6262,1.46755,1,,
1970324837185900,,Hyères,43.628,1.47001,1,,
1970324837185901,,Victor Cousin,43.6301,1.47275,1,,
1970324837185903,,Nicol,43.633,1.47001,1,,
1970324837185904,,Avranches,43.6343,1.46709,1,,
1970324837185905,,Colonel Rémy,43.6353,1.4649,1,,
1970324837185906,,Cabarette,43.635,1.4615,1,,
1970324837185907,,Petit Castelet,43.6335,1.45811,1,,
1970324837185911,,"Place de l'Armée d'Afrique",43.6238,1.45444,1,,
1970324837185912,,Teinturiers,43.5956,1.43244,1,,
1970324837185913,,Delpy,43.5934,1.43087,1,,
1970324837185914,,Cugnaux,43.5956,1.43143,1,,
1970324837185915,,Sainte Lucie,43.5939,1.42958,1,,
1970324837185916,,Rodin,43.5924,1.42741,1,,
1970324837185917,,Valats,43.5912,1.42502,1,,
1970324837185918,,Déodat de Séverac,43.5895,1.42204,1,,
1970324837185919,,Gamelin,43.5888,1.42132,1,,
1970324837185920,,Mont Dore,43.5846,1.41579,1,,
1970324837185921,,Tellier,43.5855,1.41306,1,,
1970324837185925,,Place du Morvan,43.5808,1.4092,1,,
1970324837185926,,Guyenne,43.5771,1.41016,1,,
1970324837185927,,Ile de France,43.5762,1.41194,1,,
1970324837185928,,Bigorre,43.5748,1.41103,1,,
1970324837185929,,Chemin Papus,43.5741,1.41231,1,,
1970324837185933,,Jardin Royal,43.5948,1.44955,1,,
1970324837185934,,Saint Georges,43.6032,1.45127,1,,
1970324837185935,,Victor Hugo,43.6073,1.44705,1,,
1970324837185936,,Concorde,43.6107,1.44293,1,,
1970324837185937,,Amidonniers,43.6063,1.4282,1,,
1970324837185938,,Les Abattoirs,43.601,1.42849,1,,
1970324837185939,,Sainte Catherine,43.5906,1.44537,1,,
1970324837185940,,Notre Dame,43.5892,1.44598,1,,
1970324837185941,,Saint Michel - Marcel Langer,43.5862,1.44714,1,,
1970324837185942,,Récollets,43.5831,1.44838,1,,
1970324837185943,,Avenue de Rangueil,43.5775,1.45053,1,,
1970324837185944,,Delmas,43.576,1.45113,1,,
1970324837185945,,Jules Julien,43.5737,1.45206,1,,
1970324837185946,,Pouset,43.5706,1.4547,1,,
1970324837185947,,Caubère,43.5682,1.45727,1,,
1970324837185948,,IUT,43.5664,1.4588,1,,
1970324837185949,,Ducuing Ponsan,43.5613,1.45772,1,,
1970324837185950,,Vallon,43.5593,1.45708,1,,
1970324837185951,,Ateliers Métro,43.5743,1.38619,1,,
1970324837185952,,Gélis,43.5752,1.3846,1,,
1970324837185953,,Magre,43.5765,1.38307,1,,
1970324837185954,,Fleming,43.579,1.38073,1,,
1970324837185955,,Météo,43.5776,1.3774,1,,
1970324837185956,,Odeillo,43.5802,1.38341,1,,
1970324837185957,,Bordeblanche,43.5814,1.38656,1,,
1970324837185958,,Pradettes,43.5815,1.3891,1,,
1970324837185959,,Passerieu,43.5797,1.39185,1,,
1970324837185960,,"Ecole D'Architecture",43.5801,1.39553,1,,
1970324837185961,,ENAC,43.5646,1.47822,1,,
1970324837185962,,ISAE Campus SUPAERO,43.5665,1.47559,1,,
1970324837185963,,CREPS  ONERA,43.5698,1.47336,1,,
1970324837185964,,Latécoère,43.5737,1.47421,1,,
1970324837185965,,Aérodrome,43.5755,1.47212,1,,
1970324837185966,,Herbettes,43.5768,1.46982,1,,
1970324837185967,,Fontainebleau,43.5803,1.46624,1,,
1970324837185968,,Place de Lespinet,43.5823,1.46439,1,,
1970324837185969,,Marine,43.5827,1.46273,1,,
1970324837185970,,Fages,43.5841,1.46286,1,,
1970324837185971,,Demouilles,43.589,1.45714,1,,
1970324837185972,,Frizac,43.5906,1.45367,1,,
1970324837185973,,Jardin des Plantes,43.5927,1.45293,1,,
1970324837185974,,Minimes - Claude Nougaro,43.6205,1.43575,1,,
1970324837185975,,Baqué,43.6234,1.43443,1,,
1970324837185976,,Charlas,43.6297,1.43267,1,,
1970324837185977,,Jules Ferry,43.6325,1.43175,1,,
1970324837185978,,Bastiat,43.6344,1.43107,1,,
1970324837185979,,Dulong,43.6362,1.43044,1,,
1970324837185980,,Halles du Sud-Ouest,43.6387,1.42963,1,,
1970324837185981,,Glacière,43.6462,1.42606,1,,
1970324837185982,,Lycée Déodat de Séverac,43.5869,1.42568,1,,
1970324837185983,,Roc,43.582,1.42579,1,,
1970324837185984,,Orbesson,43.5767,1.42171,1,,
1970324837185985,,Bernadette,43.5747,1.42023,1,,
1970324837185986,,Touraine,43.5727,1.41854,1,,
1970324837185987,,Bordelongue,43.571,1.41701,1,,
1970324837185988,,Cité des Combattants,43.5681,1.41308,1,,
1970324837185990,,Place des Glières,43.5648,1.40994,1,,
1970324837185992,,Cheverry,43.5622,1.40677,1,,
1970324837185993,,Rimont,43.56,1.40409,1,,
1970324837185996,,Camus,43.5619,1.39493,1,,
1970324837185997,,Pergaud,43.5641,1.39556,1,,
1970324837185999,,Pech,43.5896,1.41435,1,,
1970324837186000,,Corneille,43.5887,1.41214,1,,
1970324837186001,,Collège George Sand,43.5876,1.40926,1,,
1970324837186002,,Cépière Rocade,43.5866,1.40655,1,,
1970324837186003,,Ecole Espagnole,43.5769,1.39499,1,,
1970324837186004,,Douanes,43.5744,1.39713,1,,
1970324837186006,,Chardonnet,43.6061,1.4012,1,,
1970324837186008,,Casselardit,43.6039,1.40649,1,,
1970324837186009,,Charleville,43.6025,1.40961,1,,
1970324837186011,,Cartoucherie,43.6011,1.41163,1,,
1970324837186012,,Barrière de Bayonne,43.5979,1.41987,1,,
1970324837186013,,Roguet,43.5971,1.42665,1,,
1970324837186014,,Magné,43.5966,1.43613,1,,
1970324837186015,,Olivier Hôpital La Grave,43.5984,1.43403,1,,
1970324837186016,,Fonquerne,43.6275,1.42537,1,,
1970324837186017,,Rateau,43.6253,1.42706,1,,
1970324837186018,,Brieux,43.6268,1.43006,1,,
1970324837186019,,Silvio Trentin,43.6244,1.42882,1,,
1970324837186020,,Jacquard,43.6224,1.4278,1,,
1970324837186021,,Grand Verger,43.6196,1.42916,1,,
1970324837186022,,Pescadoure,43.6187,1.42739,1,,
1970324837186023,,Matisse,43.6178,1.42384,1,,
1970324837186024,,Tricou,43.616,1.42413,1,,
1970324837186025,,Gounod,43.614,1.42566,1,,
1970324837186026,,Passerelle Haedens,43.6135,1.43105,1,,
1970324837186027,,Canal du Midi,43.6151,1.43379,1,,
1970324837186028,,Bachelier,43.6078,1.45174,1,,
1970324837186029,,Aqueduc,43.6016,1.45826,1,,
1970324837186030,,Tilleuls,43.6007,1.46718,1,,
1970324837186031,,Deltour,43.6009,1.47143,1,,
1970324837186032,,Avenue Raymond Naves,43.5986,1.4727,1,,
1970324837186033,,Lafilaire,43.5962,1.47329,1,,
1970324837186034,,Limayrac,43.5942,1.47305,1,,
1970324837186035,,Balansa,43.5933,1.47391,1,,
1970324837186036,,Jacinthes,43.5926,1.47605,1,,
1970324837186037,,Baroux,43.5918,1.4783,1,,
1970324837186038,,Firmis,43.589,1.47895,1,,
1970324837186039,,Pugens,43.5877,1.4801,1,,
1970324837186040,,Mont Ventoux,43.5866,1.48224,1,,
1970324837186041,,Allègre,43.585,1.48534,1,,
1970324837186042,,Ledormeur,43.5833,1.48811,1,,
1970324837186043,,Chemin Garonne,43.6199,1.40537,1,,
1970324837186044,,Roques,43.6213,1.40369,1,,
1970324837186046,,Route de Blagnac,43.6189,1.40718,1,,
1970324837186047,,"Soleil d'Or",43.6163,1.40907,1,,
1970324837186048,,Cité Madrid,43.6142,1.41117,1,,
1970324837186049,,Fourmi,43.6121,1.41363,1,,
1970324837186051,,Suisse,43.6114,1.4193,1,,
1970324837186052,,Canal de Brienne,43.6086,1.4242,1,,
1970324837186054,,Barcelone Leclerc,43.607,1.43067,1,,
1970324837186055,,Mascard,43.5996,1.4787,1,,
1970324837186056,,Aubisque,43.5974,1.48176,1,,
1970324837186057,,Collège JP Vernant,43.5946,1.48755,1,,
1970324837186058,,Providence,43.6055,1.45883,1,,
1970324837186059,,Savignac,43.6062,1.46261,1,,
1970324837186060,,Assalit,43.607,1.46603,1,,
1970324837186061,,Monié,43.6073,1.46922,1,,
1970324837186062,,Crêtes,43.6072,1.47179,1,,
1970324837186063,,Coquille,43.6065,1.47343,1,,
1970324837186064,,Gloire,43.6054,1.47637,1,,
1970324837186065,,Navarre,43.605,1.47981,1,,
1970324837186066,,"Château de l'Hers",43.6029,1.48029,1,,
1970324837186067,,Fontanelles,43.601,1.48321,1,,
1970324837186068,,Carcassonne,43.5998,1.48423,1,,
1970324837186069,,Rougenet,43.5978,1.48482,1,,
1970324837186070,,Ivoire,43.5958,1.48696,1,,
1970324837186071,,"Cité de l'Espace",43.5869,1.491,1,,
1970324837186073,,Place Bila,43.6271,1.459,1,,
1970324837186074,,Cazals,43.6292,1.46094,1,,
1970324837186076,,Vidailhan,43.6268,1.48987,1,,
1970324837186078,,Bonrepos,43.6109,1.45155,1,,
1970324837186079,,Place Schuman,43.6096,1.44921,1,,
1970324837186080,,Périssé,43.5977,1.45864,1,,
1970324837186081,,Lanfant,43.5963,1.4622,1,,
1970324837186082,,Belle Paule,43.5956,1.46386,1,,
1970324837186083,,Leygue,43.5936,1.46618,1,,
1970324837186084,,Beau Soleil,43.5926,1.46721,1,,
1970324837186085,,Barrau,43.5909,1.46949,1,,
1970324837186086,,Glaïeuls,43.5889,1.4718,1,,
1970324837186087,,Langevin,43.5869,1.47419,1,,
1970324837186088,,Gers,43.5849,1.47668,1,,
1970324837186089,,Lartet,43.5842,1.47811,1,,
1970324837186090,,Aude,43.5828,1.4823,1,,
1970324837186091,,Garin,43.5797,1.48435,1,,
1970324837186092,,Tahiti,43.5798,1.4812,1,,
1970324837186093,,Portillon,43.5784,1.4803,1,,
1970324837186094,,Bréguet,43.5768,1.4793,1,,
1970324837186095,,Lavidalie,43.5753,1.48097,1,,
1970324837186096,,Sciences Sociales,43.6063,1.43473,1,,
1970324837186098,,Duméril,43.5906,1.45238,1,,
1970324837186099,,Busca,43.5888,1.45124,1,,
1970324837186100,,Rachou,43.5866,1.45276,1,,
1970324837186101,,Place Henry Russell,43.5853,1.45365,1,,
1970324837186110,,Dugay Trouin,43.5727,1.46059,1,,
1970324837186111,,INSA,43.5737,1.46483,1,,
1970324837186113,,Roubichou,43.6285,1.46359,1,,
1970324837186114,,Sainte Augustine,43.6274,1.46121,1,,
1970324837186115,,Barrière de Croix-Daurade,43.6253,1.45876,1,,
1970324837186117,,Avenue de Lavaur,43.6213,1.45788,1,,
1970324837186118,,Eglise Bonnefoy,43.6193,1.45678,1,,
1970324837186120,,Arago,43.6174,1.45468,1,,
1970324837186121,,Raynal,43.6149,1.45172,1,,
1970324837186122,,Place Roquelaine,43.6121,1.44837,1,,
1970324837186128,,Lebas,43.577,1.44162,1,,
1970324837186130,,Empalot,43.5802,1.44175,1,,
1970324837186132,,Mouettes,43.5772,1.43983,1,,
1970324837186133,,Jaffary,43.631,1.46221,1,,
1970324837186134,,Croix-Daurade,43.634,1.46338,1,,
1970324837186135,,Lycée Raymond Naves,43.6366,1.46433,1,,
1970324837186136,,Luchet,43.6386,1.46532,1,,
1970324837186137,,"Val d'Aran",43.6495,1.47419,1,,
1970324837186138,,Bidart,43.65,1.47686,1,,
1970324837186139,,Ronceveaux,43.6514,1.47961,1,,
1970324837186140,,Biarritz,43.6522,1.4836,1,,
1970324837186141,,Hortensias,43.6582,1.47727,1,,
1970324837186142,,Cèdres,43.6591,1.47786,1,,
1970324837186143,,Côte de Cornaudric,43.6616,1.47603,1,,
1970324837186144,,Jasmin,43.6625,1.47466,1,,
1970324837186145,,Tourterelles,43.6639,1.47378,1,,
1970324837186146,,Geai,43.6668,1.47435,1,,
1970324837186147,,Pitchounelle,43.6673,1.47677,1,,
1970324837186148,,Agout,43.6665,1.47978,1,,
1970324837186149,,Séoune,43.6657,1.48312,1,,
1970324837186150,,Condor,43.6641,1.48435,1,,
1970324837186151,,Boulevard des Minimes,43.615,1.44888,1,,
1970324837186152,,Raisin,43.6154,1.4458,1,,
1970324837186153,,Passerelle,43.6152,1.44247,1,,
1970324837186154,,Anges,43.6222,1.43699,1,,
1970324837186155,,Mazades,43.6239,1.43692,1,,
1970324837186160,,Pierre Curie,43.6244,1.44361,1,,
1970324837186161,,Negreneys,43.6238,1.44487,1,,
1970324837186162,,Lycée Toulouse-Lautrec,43.6265,1.44366,1,,
1970324837186164,,Pradet,43.6283,1.4479,1,,
1970324837186165,,Loubiague,43.632,1.44385,1,,
1970324837186166,,Renan,43.6339,1.44375,1,,
1970324837186167,,Voivenel,43.6353,1.44378,1,,
1970324837186169,,Chamois,43.6398,1.44432,1,,
1970324837186171,,Cerisiers,43.6422,1.44445,1,,
1970324837186175,,Vignes,43.6453,1.45308,1,,
1970324837186176,,Fénelon,43.6474,1.45327,1,,
1970324837186177,,Grand Selve,43.65,1.45261,1,,
1970324837186178,,Froideterre,43.6523,1.44861,1,,
1970324837186179,,Boudou,43.6526,1.44563,1,,
1970324837186181,,Sablettes,43.6559,1.45182,1,,
1970324837186182,,"Chemin d'Encourse",43.6544,1.45338,1,,
1970324837186183,,Lilas,43.6532,1.47087,1,,
1970324837186184,,Mimosas,43.6559,1.47099,1,,
1970324837186185,,Roses,43.6567,1.47314,1,,
1970324837186186,,Myosotis,43.6582,1.47648,1,,
1970324837186187,,Grive,43.6585,1.48433,1,,
1970324837186188,,"Vents d'Autan",43.6586,1.48768,1,,
1970324837186189,,Monts du Forez,43.6576,1.48958,1,,
1970324837186190,,Piscine,43.6555,1.49144,1,,
1970324837186191,,Aspin,43.654,1.49188,1,,
1970324837186192,,Vence,43.6522,1.49627,1,,
1970324837186193,,Vallauris,43.651,1.5001,1,,
1970324837186194,,Saint Tropez,43.65,1.50246,1,,
1970324837186195,,Calicéo,43.6493,1.50435,1,,
